,Avg_KL_Divergence,Avg_KL_Divergence,Avg_TVD,Avg_TVD,Avg_MAE,Avg_MAE,Avg_Hellinger,Avg_Hellinger,Avg_RMSE,Avg_RMSE,Avg_Weighted_KL,Avg_Weighted_KL,Avg_Weighted_Hellinger,Avg_Weighted_Hellinger,Avg_Weighted_TVD,Avg_Weighted_TVD,Inf_LogLoss,Inf_LogLoss,Inf_Hellinger,Inf_Hellinger,Inf_KL,Inf_KL,Inf_Accuracy,Inf_Accuracy,Dec_Regret,Dec_Regret,Dec_Acc,Dec_Acc,Faithfulness_TVD,Faithfulness_TVD,Avg_Time_Sec,Avg_Time_Sec
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
Strategy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baseline MLE,0.0008171394966291214,0.0011859978046231173,0.005549588312903832,0.0009258713920854983,0.004239447856143616,0.0008157690658869675,0.006372952828587203,0.0015913876686075542,0.004531645800910312,0.0007838679303033109,0.0005033253182613673,0.0006907806558366496,0.00523829108661909,0.0018090380015888738,0.00433602940518279,0.0010422143503474115,0.7813024469426272,0.021819352776666474,0.014717657205894954,0.0010588847177263765,0.0037369053766688836,0.0014507648440941485,0.6068,0.02368966019173768,0.0012505142246659758,0.0027962348131835664,0.9996,0.000894427190999929,2.837236618486511e-17,7.443131534659998e-18,0.005800437927246094,4.962526801640457e-05
Constraint Optimization,0.9027673500135942,0.43785700724678783,0.4507005552321674,0.041511521681403374,0.3598495243490129,0.027674347787602246,0.37785038391078907,0.04130959826743745,0.38039729287805985,0.03137615631927585,1.2841027646482825,0.7133591711730185,0.4263829793959907,0.05157830977749046,0.4986702382962485,0.05166336479277457,1.0986122886681096,0.0,0.3311567869098929,0.003066209312988329,0.3380844027747801,0.0044356636778296234,0.1356,0.00993981891183134,6.648194652940056,0.19973635976411636,0.1308,0.027408028021001438,0.3054827686894772,0.05405811005059575,0.011926651000976562,0.00887710799550582
Copula Optimization,0.25628950163600406,0.14453101774711777,0.20108974908298602,0.0435750460248397,0.15028636173609083,0.034521879361159385,0.18048988699756166,0.03827456135724502,0.16183303957428996,0.039958865279246254,0.16511651482379652,0.08102033628464189,0.16229823946519123,0.03262521033632517,0.15657382768214329,0.04111174765992612,1.7540812082076425,0.5831368064367835,0.27531315030167924,0.02305175028086865,1.0048510652320544,0.5055058234467606,0.4976,0.03169858040985432,1.6136185518189698,0.6063982937832683,0.762,0.08196340646898465,0.018013333333333333,0.0055070179692443535,26.99826850891113,0.17388145120748943
Iterative Proportional Fitting,0.5989331235961659,0.03330459157789188,0.3745835516347099,0.027631468718386776,0.3091048552840413,0.018420979145591168,0.3222377729219423,0.022144120435427767,0.33059905332515355,0.024207214341414818,0.3068440263346157,0.007559016554615469,0.21591049091069844,0.028602520168852712,0.2140339548201095,0.03833964697879443,1.0986122886681096,0.0,0.3311567869098929,0.003066209312988329,0.3380844027747801,0.0044356636778296234,0.1356,0.00993981891183134,6.648194652940056,0.19973635976411636,0.1308,0.027408028021001438,0.08965333311844463,0.009953140299029176,0.0008601665496826172,9.77054347290197e-05
MCMC Optimization,0.6264698578879947,0.2685527806749977,0.3912945844128789,0.12324129662904094,0.3179962812190823,0.12505230207161627,0.3312986534452369,0.09500953219861359,0.33450562857207033,0.12302780293723416,0.8450081358033344,0.40405819782877433,0.40422169423281556,0.10190344303202233,0.4643575791807062,0.13754180014701733,1.5275210689214542,0.48277340662944174,0.3973283374804254,0.0641081549140528,0.7580999693355249,0.38820369860827386,0.36,0.17298554852934966,3.291539697810819,2.352711122742897,0.3632,0.2767836700385338,0.3747141161922988,0.13900815391238733,11.408046960830688,0.1042681278533373
Random Guess,0.712242147398243,0.24283961488932676,0.4372150810644452,0.0874090010066569,0.3531078593259317,0.08652114155374996,0.3717431522775886,0.05825105732087983,0.37378851921504364,0.08387477649622428,0.6654024695844047,0.2631947271234946,0.3771919042146347,0.05578872636181198,0.4395796635402368,0.06918026542489636,1.5275210689214542,0.48277340662944174,0.3973283374804254,0.06410815491405278,0.7580999693355246,0.388203698608274,0.36,0.17298554852934966,3.291539697810819,2.352711122742897,0.3632,0.2767836700385338,0.33132607219569665,0.08326137556350974,0.0003729343414306641,1.9640539938433853e-05
Synthetic EM,0.38160803736234183,0.07968123420755348,0.14876982606863864,0.08289105641855131,0.10833944226904046,0.06432337543088387,0.14873901440688703,0.05956572249021395,0.11953735479432007,0.06925616154884295,0.2516460118960181,0.06582035308587014,0.13667171879890797,0.05032532708725805,0.12247728008234211,0.06675172002747747,1.0986122886681096,0.0,0.3311567869098929,0.003066209312988329,0.3380844027747801,0.0044356636778296234,0.1356,0.00993981891183134,6.648194652940056,0.19973635976411636,0.1308,0.027408028021001438,0.012990891873154895,0.003943864999045539,1.502387237548828,0.6241512436806023
