,Avg_KL_Divergence,Avg_KL_Divergence,Avg_TVD,Avg_TVD,Avg_MAE,Avg_MAE,Avg_Hellinger,Avg_Hellinger,Avg_RMSE,Avg_RMSE,Avg_Weighted_KL,Avg_Weighted_KL,Avg_Weighted_Hellinger,Avg_Weighted_Hellinger,Avg_Weighted_TVD,Avg_Weighted_TVD,Inf_LogLoss,Inf_LogLoss,Inf_Hellinger,Inf_Hellinger,Inf_KL,Inf_KL,Inf_Accuracy,Inf_Accuracy,Dec_Regret,Dec_Regret,Dec_Acc,Dec_Acc,Faithfulness_TVD,Faithfulness_TVD,Avg_Time_Sec,Avg_Time_Sec
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
Strategy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baseline MLE,0.0008171394966291214,0.0011859978046231173,0.005549588312903832,0.0009258713920854983,0.004239447856143616,0.0008157690658869675,0.006372952828587203,0.0015913876686075542,0.004531645800910312,0.0007838679303033109,0.0005033253182613673,0.0006907806558366496,0.00523829108661909,0.0018090380015888738,0.00433602940518279,0.0010422143503474115,0.7813024469426272,0.021819352776666474,0.014717657205894954,0.0010588847177263765,0.0037369053766688836,0.0014507648440941485,0.6068,0.02368966019173768,0.0012505142246659758,0.0027962348131835664,0.9996,0.000894427190999929,0.19055873091678927,0.023354946353257664,0.006438636779785156,0.00017170430348699336
Constraint Optimization,1.1449669396163733,0.31995707723313044,0.47281060303875544,0.03197548848013015,0.3745895562200716,0.021316992320086766,0.39829656410476455,0.025353698052309723,0.40036986866368585,0.02245957834490065,1.7539448154630548,0.6916371199866667,0.46283432272340364,0.03734477338231171,0.5346623820898299,0.05107686569242708,1.0986122886681096,0.0,0.3311567869098929,0.003066209312988329,0.3380844027747801,0.0044356636778296234,0.1356,0.00993981891183134,6.648194652940056,0.19973635976411636,0.1308,0.027408028021001438,0.19779356006732454,0.03978290173345867,0.020377111434936524,0.012971170871924224
Copula Optimization,0.25207492222814953,0.06566357979053343,0.2459258879361476,0.028057672394698384,0.19777593193050566,0.028016344865761045,0.21344732694004048,0.028741971913228845,0.2096399875970313,0.02686777765381938,0.1906588938989065,0.032660229862579805,0.1958895263017605,0.024534111650343235,0.20194501628290337,0.02132830019644612,1.3406514760170862,0.45415793868184534,0.23463912298954473,0.01842641917858874,0.593707945178949,0.34857675035154445,0.5272,0.05766454716721531,1.409439705748997,0.654291655012886,0.76,0.11252555265360838,0.0895699144593875,0.029642432749890958,29.956403732299805,0.11818971324528564
Iterative Proportional Fitting,0.535162913964165,0.08444467443020903,0.3679910401848932,0.01281146480919422,0.3047098476508302,0.008540976539462813,0.311827224854219,0.004929662353293999,0.3203165418290029,0.004894375095112435,0.33832582897317826,0.020803237049568934,0.24180928035596358,0.026072167510275263,0.25042384097550835,0.02745432336374019,1.0986122886681096,0.0,0.3311567869098929,0.003066209312988329,0.3380844027747801,0.0044356636778296234,0.1356,0.00993981891183134,6.648194652940056,0.19973635976411636,0.1308,0.027408028021001438,0.11932065462518304,0.031452354180494226,0.0009200096130371094,2.975049280358197e-05
MCMC Optimization,0.5440655935242347,0.3033878461552283,0.3734139560027514,0.12310410269423791,0.29654616600966416,0.11701439532397409,0.31817079013043986,0.1012396099515092,0.31540832936741586,0.12140719787001177,0.45195707898631543,0.1562328625271541,0.32681556515669163,0.0668801815155002,0.3602331582359769,0.0798169948959946,1.5275210689214542,0.48277340662944174,0.3973283374804254,0.0641081549140528,0.7580999693355249,0.38820369860827386,0.36,0.17298554852934966,3.291539697810819,2.352711122742897,0.3632,0.2767836700385338,0.24166468873682728,0.030828186192897546,12.58133692741394,0.2949665479977418
Random Guess,0.712242147398243,0.24283961488932676,0.4372150810644452,0.0874090010066569,0.3531078593259317,0.08652114155374996,0.3717431522775886,0.05825105732087983,0.37378851921504364,0.08387477649622428,0.6654024695844047,0.2631947271234946,0.3771919042146347,0.05578872636181198,0.4395796635402368,0.06918026542489636,1.5275210689214542,0.48277340662944174,0.3973283374804254,0.06410815491405278,0.7580999693355246,0.388203698608274,0.36,0.17298554852934966,3.291539697810819,2.352711122742897,0.3632,0.2767836700385338,0.2517461275503628,0.112982808617085,0.0003997802734375,1.5666295976245014e-05
Synthetic EM,0.7746128607187416,0.32722630148296916,0.20822318842045662,0.03694602294437278,0.16497843627447023,0.032920475133064994,0.20535001097126315,0.02897692226309284,0.1773928854201841,0.03589147806172341,0.7505707459343046,0.5121683436984023,0.18196545987849727,0.046639846694035994,0.15416676316297537,0.025934352424198323,1.0986122886681096,0.0,0.3311567869098929,0.003066209312988329,0.3380844027747801,0.0044356636778296234,0.1356,0.00993981891183134,6.648194652940056,0.19973635976411636,0.1308,0.027408028021001438,0.09115306094752289,0.03074564142237953,1.9258814811706544,1.490196041316222
