,Avg_KL_Divergence,Avg_KL_Divergence,Avg_TVD,Avg_TVD,Avg_MAE,Avg_MAE,Avg_Hellinger,Avg_Hellinger,Avg_RMSE,Avg_RMSE,Avg_Weighted_KL,Avg_Weighted_KL,Avg_Weighted_Hellinger,Avg_Weighted_Hellinger,Avg_Weighted_TVD,Avg_Weighted_TVD,Inf_LogLoss,Inf_LogLoss,Inf_Hellinger,Inf_Hellinger,Inf_KL,Inf_KL,Inf_Accuracy,Inf_Accuracy,Dec_Regret,Dec_Regret,Dec_Acc,Dec_Acc,Faithfulness_TVD,Faithfulness_TVD,Avg_Time_Sec,Avg_Time_Sec
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
Strategy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baseline MLE,0.0008171394966291214,0.0011859978046231173,0.005549588312903832,0.0009258713920854983,0.004239447856143616,0.0008157690658869675,0.006372952828587203,0.0015913876686075542,0.004531645800910312,0.0007838679303033109,0.0005033253182613673,0.0006907806558366496,0.00523829108661909,0.0018090380015888738,0.00433602940518279,0.0010422143503474115,0.7813024469426272,0.021819352776666474,0.014717657205894954,0.0010588847177263765,0.0037369053766688836,0.0014507648440941485,0.6068,0.02368966019173768,0.0012505142246659758,0.0027962348131835664,0.9996,0.000894427190999929,2.837236618486511e-17,7.443131534659998e-18,0.0057736396789550785,5.922353018010749e-05
Constraint Optimization,0.8033285556877786,0.4613878989991451,0.44314427819458324,0.06218542315840044,0.3548120063239568,0.041456948772266966,0.368862210626488,0.05476812851819624,0.37611836678339444,0.04710023563000519,1.1471776435136174,0.7745623134654449,0.41862173313045226,0.08040405039938353,0.4921376989274421,0.09144440851951696,1.0986122886681096,0.0,0.3311567869098929,0.003066209312988329,0.3380844027747801,0.0044356636778296234,0.1356,0.00993981891183134,6.648194652940056,0.19973635976411636,0.1308,0.027408028021001438,0.31322651969237414,0.04298288420380252,0.013992071151733398,0.005909220860158248
Copula Optimization,0.28266380207416825,0.11367023029414844,0.21840624585229862,0.05218285310381311,0.16387307166518097,0.04142874463008102,0.1922819817439015,0.04385120843161249,0.1799871658098632,0.04616425161594167,0.1812709538745795,0.07459963575131197,0.16957346607804855,0.043055450606609376,0.16716459440071757,0.0463078942435429,1.3822229315015742,0.6028286212247326,0.30079145273729796,0.030331560188745544,0.6319558071720184,0.5583767857078528,0.46840000000000004,0.06386548363552884,2.157211014323914,0.7131774496968889,0.6888,0.08558738224761872,0.014637777777777777,0.0039780850284813095,26.908739948272704,0.1822259726657572
Iterative Proportional Fitting,0.588702452698209,0.03250659357807618,0.38644279684037225,0.02789795908636,0.3170110187544829,0.018598639390906675,0.33164392018012556,0.02159373567539125,0.3401959447304107,0.024043610017765112,0.30936415551581153,0.008934998582253826,0.22791683862663045,0.030359295025721718,0.23033064081310703,0.040913529354541345,1.0986122886681096,0.0,0.3311567869098929,0.003066209312988329,0.3380844027747801,0.0044356636778296234,0.1356,0.00993981891183134,6.648194652940056,0.19973635976411636,0.1308,0.027408028021001438,0.08606456247965229,0.010368375300229818,0.0007983207702636719,3.591489234434211e-05
MCMC Optimization,0.564736887976772,0.22723425688942586,0.3851666337683061,0.09497785333170286,0.3108135571772917,0.08698844157076298,0.33225818385481515,0.06998240372036173,0.3321320217725824,0.08903433038309476,0.5420238204726406,0.07974595042403443,0.34482399261810504,0.05055632123094455,0.37640534168373085,0.06022870282055586,1.5275210689214542,0.48277340662944174,0.3973283374804254,0.0641081549140528,0.7580999693355249,0.38820369860827386,0.36,0.17298554852934966,3.291539697810819,2.352711122742897,0.3632,0.2767836700385338,0.3355808093651697,0.09961375602411866,11.439608812332153,0.13359894723789914
Random Guess,0.712242147398243,0.24283961488932676,0.4372150810644452,0.0874090010066569,0.3531078593259317,0.08652114155374996,0.3717431522775886,0.05825105732087983,0.37378851921504364,0.08387477649622428,0.6654024695844047,0.2631947271234946,0.3771919042146347,0.05578872636181198,0.4395796635402368,0.06918026542489636,1.5275210689214542,0.48277340662944174,0.3973283374804254,0.06410815491405278,0.7580999693355246,0.388203698608274,0.36,0.17298554852934966,3.291539697810819,2.352711122742897,0.3632,0.2767836700385338,0.33132607219569665,0.08326137556350974,0.0003479957580566406,9.697219592307619e-06
Synthetic EM,0.37689567647402344,0.08706553326304013,0.19046685513994438,0.08868868277333193,0.14236434053660346,0.06881219661398906,0.17924277274808853,0.0691630752454139,0.15741161520391156,0.0776713666212779,0.24408210792546928,0.06313195581672025,0.16231810970417135,0.06105672486005624,0.15619476224189288,0.06341455974841732,1.0986122886681096,0.0,0.3311567869098929,0.003066209312988329,0.3380844027747801,0.0044356636778296234,0.1356,0.00993981891183134,6.648194652940056,0.19973635976411636,0.1308,0.027408028021001438,0.015545426182670219,0.006305854291254918,1.4805469512939453,0.6452942504784027
