,Avg_KL_Divergence,Avg_KL_Divergence,Avg_TVD,Avg_TVD,Avg_MAE,Avg_MAE,Avg_Hellinger,Avg_Hellinger,Avg_RMSE,Avg_RMSE,Avg_Weighted_KL,Avg_Weighted_KL,Avg_Weighted_Hellinger,Avg_Weighted_Hellinger,Avg_Weighted_TVD,Avg_Weighted_TVD,Inf_LogLoss,Inf_LogLoss,Inf_Hellinger,Inf_Hellinger,Inf_KL,Inf_KL,Inf_Accuracy,Inf_Accuracy,Dec_Regret,Dec_Regret,Dec_Acc,Dec_Acc,Faithfulness_TVD,Faithfulness_TVD,Avg_Time_Sec,Avg_Time_Sec
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
Strategy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baseline MLE,0.0008401218122464603,0.0007207328017570142,0.009968745793118825,0.004917470814892665,0.006645830528745884,0.0032783138765951087,0.010068156759990286,0.0035467661197052906,0.007390184032699287,0.0037446403096183323,0.001192641452732606,0.0010891004467091106,0.012110935967716273,0.005346705231174092,0.011478526964537748,0.006773240379098165,0.6147923269189685,0.01999667133226584,0.012983500916810855,0.001966646149409399,0.005760534735446433,0.010010598631755492,0.7368,0.015139352694220454,0.012558493423021826,0.008629839035072305,0.9672000000000001,0.024066574330386097,0.00021858050373572952,0.00014414207597211748,0.0093994140625,0.005023259021487502
Constraint Optimization,0.4251444299837476,0.0,0.40593365820961924,0.0,0.27062243880641285,0.0,0.34329886902908074,0.0,0.29865076006018104,0.0,0.4856653966394906,0.0005888271850131783,0.3643951842076035,0.0003015821241611277,0.4582967667741671,0.00019757253988564522,0.8893922928842969,0.008562900877410191,0.25550817913660373,0.003516694529303431,0.2639591092234632,0.006145806976073955,0.3444,0.023511699215496933,3.4049915123640333,0.17659561893094136,0.5820000000000001,0.01655294535724675,0.12605288888888888,0.0020520158110718324,0.007141399383544922,0.0029323580115936543
Copula Optimization,0.5111918572055211,0.1613568442055501,0.35208581518965165,0.027840902823509837,0.2347238767931011,0.018560601882339905,0.32403259574645393,0.022658497469197146,0.2640046338825818,0.020487965243490128,0.6162528414087263,0.12493394052783,0.37734892381222696,0.033743240985702694,0.45381508145789795,0.045289083275378644,1.228863822080053,0.4132861172569208,0.17816032454042893,0.05114530564539098,0.6573991672924291,0.4589094652270363,0.622,0.07754998388136516,1.5674438841246499,1.2269110879262801,0.7512,0.13105418726618395,0.017300770885059446,0.0035807869300908527,147.6731381893158,240.9340271110375
Iterative Proportional Fitting,0.4251444299837476,0.0,0.40593365820961924,0.0,0.27062243880641285,0.0,0.34329886902908074,0.0,0.29865076006018104,0.0,0.4856653966394906,0.0005888271850131783,0.3643951842076035,0.0003015821241611277,0.4582967667741671,0.00019757253988564522,0.9671894819414888,0.0249742019021579,0.2521564174448855,0.005371924414286495,0.3322541161371714,0.013197976322957876,0.4568,0.01952434377898524,3.9857119531521548,0.15388650479868546,0.4288,0.016709278859364348,0.20716796441452573,0.0028412355447676187,0.0021069526672363283,0.0006285436918592782
MCMC Optimization,0.7168502096723545,0.4493228422564073,0.4315240488517554,0.1389683714477899,0.28768269923450357,0.09264558096519325,0.376086083464231,0.1113651432675658,0.3238672570281188,0.10912278746996802,0.9020395185099993,0.45094931364196195,0.4284110656226332,0.08960621284890043,0.5168062397458227,0.12403775630016771,1.3006991060262123,0.3553287354127058,0.31313108261588607,0.08420592647930467,0.6486720960061854,0.32159849640541066,0.4408,0.10074323798647727,4.286183426062342,1.5007958278588591,0.46320000000000006,0.1593775391954588,0.1667651863686322,0.04064270465177841,11.641268873214722,3.9841412931165
Random Guess,1.1169085841818527,0.7190575358878684,0.4530382335984098,0.07473056795521577,0.30202548906560656,0.049820378636810526,0.3919858336734222,0.07899060248091513,0.34374647645896095,0.05907881481952331,0.9819002596277915,0.39792182579770075,0.42527819786317533,0.05150241189335651,0.5132671483054001,0.0555355827861566,1.3006991060262125,0.3553287354127062,0.31313108261588607,0.08420592647930462,0.6486720960061855,0.32159849640541077,0.4408,0.10074323798647727,4.286183426062342,1.5007958278588591,0.46320000000000006,0.1593775391954588,0.18006108467505016,0.03362453346493187,0.0005282878875732422,0.0002525132693260069
Synthetic EM,3.039651406087849,1.4241315267859864,0.36803283991241276,0.033380769889443884,0.2453552266082752,0.022253846592962603,0.36884415298499323,0.03967968111134381,0.2787372023076566,0.025392322190816517,3.843899453032485,2.185369331476366,0.3887055421578737,0.0640525287348287,0.43244478002362596,0.06541925653713755,0.8893922928842969,0.008562900877410191,0.25550817913660373,0.003516694529303431,0.2639591092234632,0.006145806976073955,0.3444,0.023511699215496933,3.4049915123640333,0.17659561893094136,0.5820000000000001,0.01655294535724675,0.056994222222222224,0.0013642612978784102,2.54012508392334,2.211335015739726
