,Avg_KL_Divergence,Avg_KL_Divergence,Avg_TVD,Avg_TVD,Avg_MAE,Avg_MAE,Avg_Hellinger,Avg_Hellinger,Avg_RMSE,Avg_RMSE,Avg_Weighted_KL,Avg_Weighted_KL,Avg_Weighted_Hellinger,Avg_Weighted_Hellinger,Avg_Weighted_TVD,Avg_Weighted_TVD,Inf_LogLoss,Inf_LogLoss,Inf_Hellinger,Inf_Hellinger,Inf_KL,Inf_KL,Inf_Accuracy,Inf_Accuracy,Dec_Regret,Dec_Regret,Dec_Acc,Dec_Acc,Faithfulness_TVD,Faithfulness_TVD,Avg_Time_Sec,Avg_Time_Sec
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
Strategy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baseline MLE,0.0008171394966291214,0.0011859978046231173,0.005549588312903832,0.0009258713920854983,0.004239447856143616,0.0008157690658869675,0.006372952828587203,0.0015913876686075542,0.004531645800910312,0.0007838679303033109,0.0005033253182613673,0.0006907806558366496,0.00523829108661909,0.0018090380015888738,0.00433602940518279,0.0010422143503474115,0.7634755310543919,0.01330637946260128,0.014907240591874368,0.0015556768757801179,0.006322678466075737,0.002418006774126101,0.6079000000000001,0.0059518904559812,0.002714547207117856,0.0031942605969233957,0.9993000000000001,0.0010368220676663803,2.837236618486511e-17,7.443131534659998e-18,0.00646662712097168,0.000233414954844933
Random Guess,0.712242147398243,0.24283961488932676,0.4372150810644452,0.0874090010066569,0.3531078593259317,0.08652114155374996,0.3717431522775886,0.05825105732087983,0.37378851921504364,0.08387477649622428,0.6654024695844047,0.2631947271234946,0.3771919042146347,0.05578872636181198,0.4395796635402368,0.06918026542489636,1.5124587201173405,0.38305475285050994,0.3937021144076449,0.055330472078636214,0.7435538871260514,0.35215417950721734,0.3618,0.1729120441149199,3.250238672371122,2.3416932799101184,0.3734,0.2718798907606077,0.33132607219569665,0.08326137556350974,0.00039725303649902345,1.9078998961134112e-05
