Strategy,Seed,Avg_KL_Divergence,Avg_TVD,Avg_MAE,Avg_Hellinger,Avg_RMSE,Avg_Weighted_KL,Avg_Weighted_Hellinger,Avg_Weighted_TVD,Inf_LogLoss,Inf_Hellinger,Inf_KL,Inf_Accuracy,Dec_Regret,Dec_Acc,JSON_AvgAbsDiff,JSON_AvgTVD,Avg_Time_Sec
Random Guess,3,0.4331851816949143,0.3383180732159276,0.277567895142902,0.2677441403829183,0.288964101083153,0.31333167174585363,0.2322401249388368,0.290515499154224,0.9171986771261904,0.22261226740302145,0.26338946840436633,0.51,3.1086393883513996,0.444,0.1882066666666667,0.23525833333333335,0.00036978721618652344
Synthetic EM,3,0.007661366430966175,0.037704860422403265,0.03573315552421572,0.03230011551765028,0.03608487268936922,0.009862741332695161,0.04023437105050802,0.04460811024556577,0.8132438521295634,0.1593970633564644,0.16229283577313341,0.586,1.9854484418807261,0.542,0.048580000000000005,0.06072500000000001,1.8940670490264893
Constraint Optimization,3,0.20634333644000835,0.2758367898094935,0.23604481855136325,0.20847575403174745,0.24122840280717442,0.2441705168849967,0.2376889924341088,0.3016435035210512,0.8958797346140275,0.2563222654823295,0.26045642240787975,0.388,3.0057711636878643,0.504,0.16627333333333338,0.20784166666666667,0.0030417442321777344
Iterative Proportional Fitting,3,0.24428150742243884,0.3024933085787827,0.26270133732065243,0.22711195503943626,0.26788492157646365,0.4158641019754913,0.3082690749748602,0.40288852629411465,0.8527446801149611,0.21253170494306403,0.23090958117773983,0.584,2.148316320835699,0.634,0.10351333333333335,0.12939166666666665,0.0008931159973144531
MCMC Optimization,3,0.34680241690624486,0.3534787277251729,0.29997022613482566,0.2719721516049127,0.31129006550434135,0.4041563907764605,0.284856517303082,0.36671487558224086,1.0367892987594087,0.29212226781089945,0.39185076228461946,0.312,6.442035988372292,0.102,0.25283333333333335,0.3160416666666667,7.334613084793091
Copula Optimization,3,0.014659437558645653,0.043390142912148384,0.04178335683920328,0.03801638877744823,0.04223841206657001,0.04329720212741062,0.09137036529564413,0.10201212803985255,0.882470562193956,0.1561000064850875,0.22971938718471002,0.564,1.9931389064053682,0.714,0.01091333333333335,0.013641666666666686,24.276631116867065
Baseline MLE,4,0.00011650882301695633,0.00593321902171358,0.005275915624733778,0.004936231702861997,0.005430695785734897,7.223679946696727e-05,0.0034619579197516506,0.004049610422080018,0.6320340445643385,0.005577254507792857,0.00023341682491512272,0.718,0.008792223803562127,0.95,0.0051533333333333466,0.006441666666666683,0.0059130191802978516
Random Guess,4,0.4869078758090481,0.31334591336925766,0.2850791614250585,0.2549872351406263,0.2947342497935867,0.39590583715277416,0.25605188990543337,0.3121407886703036,0.9132921189319388,0.20875273600241828,0.27834862307544384,0.584,1.9502061236053112,0.802,0.22204666666666661,0.2775583333333333,0.0003859996795654297
Synthetic EM,4,0.008132811285512034,0.036112673828878276,0.034752080041801844,0.0294097854343482,0.03496019605028161,0.006358998971757761,0.022281100532278615,0.0278335910426924,0.8380950686751655,0.1739643079028221,0.18766847495352562,0.552,2.308251731894851,0.5,0.049819999999999996,0.06227500000000002,0.1824951171875
Constraint Optimization,4,0.3423552541905773,0.3542454563358394,0.31445348507770915,0.26876534536286806,0.3196370693335204,0.40637743423978795,0.2864005593246188,0.36605552241431394,1.0454721327902305,0.31389429799315177,0.3996473473567114,0.372,5.242985160741316,0.248,0.16324666666666668,0.2040583333333333,0.041632890701293945
Iterative Proportional Fitting,4,0.23968501820803048,0.300315530801005,0.26052355954287465,0.22556839428446843,0.2657071437986858,0.40281408115409334,0.3041019234718064,0.3970323700350731,0.8854966158816846,0.22031967110924716,0.2551764611370088,0.588,2.1467528000762455,0.62,0.10496666666666667,0.13120833333333334,0.0008969306945800781
MCMC Optimization,4,0.3253496839860286,0.26807572021775977,0.2527676491387368,0.2322002032801125,0.25925603062484015,0.23608314985666937,0.1791663762962394,0.21564371741220723,1.0809537380063374,0.28799169564272603,0.4404302010338808,0.4,4.902524000058901,0.45,0.25804666666666665,0.3225583333333333,7.449537038803101
Copula Optimization,4,0.01855845838700793,0.05441672494689553,0.05294831043880461,0.044691663037986225,0.05312671518020371,0.0467896447040115,0.08150226233862616,0.09672072434738815,0.886957985577441,0.18925640511804137,0.2105817381384237,0.622,1.0821277366716324,0.794,0.009166666666666663,0.011458333333333327,24.37221598625183
