Strategy,Seed,Avg_KL_Divergence,Avg_TVD,Avg_MAE,Avg_Hellinger,Avg_RMSE,Avg_Weighted_KL,Avg_Weighted_Hellinger,Avg_Weighted_TVD,Inf_LogLoss,Inf_Hellinger,Inf_KL,Inf_Accuracy,Dec_Regret,Dec_Acc,JSON_AvgAbsDiff,JSON_AvgTVD,Avg_Time_Sec
Random Guess,3,0.4331851816949143,0.3383180732159276,0.277567895142902,0.2677441403829183,0.288964101083153,0.31333167174585363,0.2322401249388368,0.290515499154224,0.9307676960786421,0.2237969417277175,0.271552159103652,0.512,3.1259060761789614,0.448,0.1882066666666667,0.23525833333333335,0.0003540515899658203
Synthetic EM,3,0.0086065137224975,0.04207963597338993,0.03944126440853572,0.035931448950580674,0.03980551444286117,0.010970837243563084,0.043050352289472696,0.048284581991734694,0.780055970461392,0.1605498054377605,0.17018589539637674,0.602,2.00794693708678,0.546,0.04972666666666668,0.06215833333333335,0.6900699138641357
Constraint Optimization,3,0.20634333644000835,0.2758367898094935,0.23604481855136325,0.20847575403174745,0.24122840280717442,0.2441705168849967,0.2376889924341088,0.3016435035210512,0.8975015950464601,0.2592667746463749,0.2674227601466554,0.372,3.0282696588939184,0.508,0.16627333333333338,0.20784166666666667,0.002938985824584961
Iterative Proportional Fitting,3,0.24428150742243884,0.3024933085787827,0.26270133732065243,0.22711195503943626,0.26788492157646365,0.4158641019754913,0.3082690749748602,0.40288852629411465,0.8905623890544373,0.2173288531321165,0.24953348992164737,0.574,2.25073626473636,0.626,0.10351333333333335,0.12939166666666665,0.0008602142333984375
MCMC Optimization,3,0.5647992944181062,0.42253015529548926,0.35793426810950163,0.3348674891920316,0.38436456005822217,0.5549132746721666,0.33602504894056856,0.43399675212995314,1.132521392260668,0.30845926496650805,0.45702043288083805,0.282,6.420315581462768,0.11,0.22559333333333334,0.28199166666666664,1.7740471363067627
Copula Optimization,3,0.02613349192572978,0.0687537666759828,0.068396463279003,0.05761487321165323,0.06847458541292899,0.0721734350502346,0.1281589251839492,0.14939802358830762,0.7820046756371041,0.14963504977910128,0.14069834994495023,0.598,1.6896410620309914,0.82,0.00970000000000001,0.012125000000000013,5.939300775527954
Baseline MLE,4,0.00011650882301695633,0.00593321902171358,0.005275915624733778,0.004936231702861997,0.005430695785734897,7.223679946696727e-05,0.0034619579197516506,0.004049610422080018,0.5890388482246455,0.005413790097749066,0.0002187114865899622,0.746,0.011957424372844493,0.932,0.0051533333333333466,0.006441666666666683,0.005801200866699219
Random Guess,4,0.4869078758090481,0.31334591336925766,0.2850791614250585,0.2549872351406263,0.2947342497935867,0.39590583715277416,0.25605188990543337,0.3121407886703036,0.883783483756592,0.19753578484625806,0.2541936368553807,0.61,1.7488424823107525,0.824,0.22204666666666661,0.2775583333333333,0.0003418922424316406
Synthetic EM,4,0.008132811285512034,0.036112673828878276,0.034752080041801844,0.0294097854343482,0.03496019605028161,0.006358998971757761,0.022281100532278615,0.0278335910426924,0.8003091967160757,0.1602862886278803,0.17204317011519196,0.574,2.1153492168532253,0.522,0.049819999999999996,0.06227500000000002,0.17712187767028809
Constraint Optimization,4,0.3423552541905773,0.3542454563358394,0.31445348507770915,0.26876534536286806,0.3196370693335204,0.40637743423978795,0.2864005593246188,0.36605552241431394,1.0561254961424273,0.3136104978752168,0.4029581872237154,0.354,5.222359371447297,0.27,0.16324666666666668,0.2040583333333333,0.0397639274597168
Iterative Proportional Fitting,4,0.23968501820803048,0.300315530801005,0.26052355954287465,0.22556839428446843,0.2657071437986858,0.40281408115409334,0.3041019234718064,0.3970323700350731,0.9021223908415578,0.22151173623506487,0.2541235913713165,0.558,2.245564617694489,0.616,0.10496666666666667,0.13120833333333334,0.0008730888366699219
MCMC Optimization,4,0.39253190789475506,0.2961597457722171,0.25154099691185167,0.24122574066979877,0.26146277729535644,0.17423913296784346,0.11920252353389857,0.13868481318727427,0.8900774368550607,0.20886199689840845,0.27998334550000475,0.618,1.760799906683597,0.756,0.30866,0.3858249999999999,1.800124168395996
Copula Optimization,4,0.01827196568757906,0.058540017770694924,0.05704434280886092,0.04852658690282568,0.05768370681968319,0.04521688779808204,0.0923799011446679,0.10697376541440501,0.8325596909240413,0.1565838012154413,0.19122125360092673,0.574,2.152198801862927,0.7,0.007833333333333333,0.009791666666666664,6.041425943374634
