Strategy,Seed,Avg_KL_Divergence,Avg_TVD,Avg_MAE,Avg_Hellinger,Avg_RMSE,Avg_Weighted_KL,Avg_Weighted_Hellinger,Avg_Weighted_TVD,Inf_LogLoss,Inf_Hellinger,Inf_KL,Inf_Accuracy,Dec_Regret,Dec_Acc,JSON_AvgAbsDiff,JSON_AvgTVD,Avg_Time_Sec
Random Guess,2,0.23401488908156667,0.25399905437048037,0.22874987539636824,0.21100710424497585,0.23184390376544828,0.4205063768159064,0.301025418109588,0.3907196917254871,0.8839683792444288,0.22060744866563944,0.24740448664938466,0.48,3.326056051378168,0.5,0.08039999999999999,0.10049999999999999,0.0003762245178222656
Synthetic EM,2,0.12846805788860596,0.13486449471383619,0.13361068699970488,0.11172212810920762,0.13377397495326318,0.16182047816870138,0.17543841234135488,0.20806050009281665,0.8176959527930373,0.17882655826049107,0.19102130503471032,0.576,2.0461058664361187,0.522,0.04395999999999997,0.05494999999999998,0.29050183296203613
Constraint Optimization,2,0.3450426829030744,0.3547011017605213,0.314909130502391,0.26919317846305263,0.32009271475820217,0.40883366284012235,0.2861921720077643,0.3658201586494428,1.0598610385383906,0.3205901105502654,0.41978352606262836,0.336,5.503296495759683,0.238,0.15613333333333335,0.1951666666666667,0.030542850494384766
Iterative Proportional Fitting,2,0.24158622226058257,0.3012044196898938,0.26141244843176353,0.22619530679794572,0.2665960326875747,0.40607040647865356,0.30467863890322816,0.3979962974918829,0.8260873344363884,0.20501932863652178,0.2178033561747772,0.602,1.7884220096150294,0.672,0.10455999999999999,0.1307,0.0008828639984130859
MCMC Optimization,2,0.5762183863314635,0.3840626634614926,0.3486642527244392,0.3218703358225748,0.3533816804215631,0.7384574874526271,0.35276046111326836,0.434753378236327,1.4574459723345534,0.38038034416205757,0.7334621558431014,0.208,6.808568285255992,0.072,0.18637333333333334,0.23296666666666666,18.6546847820282
Copula Optimization,2,0.11749127751937694,0.15439983252187217,0.15148368317924019,0.12479907997019167,0.15207350432548758,0.20664932747865872,0.21927568700562983,0.27161156206980586,0.8186031292674585,0.17303065603503412,0.20009598358810843,0.668,1.1569608003812146,0.76,0.010373333333333347,0.012966666666666684,61.390212059020996
Baseline MLE,3,0.00020266338396747604,0.005799688129716921,0.004781790945660695,0.005831830795789884,0.005223726512461555,0.000206876490172544,0.005395641430406485,0.005359536038727479,0.6007938470155421,0.005152846028723177,0.00026376877143178515,0.74,0.0,1.0,0.004246666666666673,0.005308333333333341,0.005834102630615234
Random Guess,3,0.4331851816949143,0.3383180732159276,0.277567895142902,0.2677441403829183,0.288964101083153,0.31333167174585363,0.2322401249388368,0.290515499154224,0.8904642292006751,0.22464597694259264,0.2722805876428228,0.536,3.1474687907402408,0.45,0.1882066666666667,0.23525833333333335,0.00037598609924316406
Synthetic EM,3,0.008869342439380206,0.039802885500985506,0.038275625047242405,0.03227807614670731,0.03867624582066479,0.007281078306625758,0.02754814429586374,0.033903605686621104,0.7564351783802613,0.14846190044751625,0.15702796314700027,0.628,1.9148814238974936,0.558,0.04704666666666668,0.058808333333333344,4.214859962463379
Constraint Optimization,3,0.20634333644000835,0.2758367898094935,0.23604481855136325,0.20847575403174745,0.24122840280717442,0.2441705168849967,0.2376889924341088,0.3016435035210512,0.8853376418032152,0.25691655074665926,0.26176198253865496,0.37,3.040395307987429,0.51,0.16627333333333338,0.20784166666666667,0.002972126007080078
Iterative Proportional Fitting,3,0.24428150742243884,0.3024933085787827,0.26270133732065243,0.22711195503943626,0.26788492157646365,0.4158641019754913,0.3082690749748602,0.40288852629411465,0.8335474876359745,0.21407801234275992,0.24297354601647003,0.598,2.329200261314413,0.62,0.10351333333333335,0.12939166666666665,0.0008921623229980469
MCMC Optimization,3,0.7458202894723512,0.4285256436947789,0.3568256514711908,0.3394387633486528,0.36840498205044986,0.656889292948616,0.36914256351020586,0.483255177881988,0.976143528863867,0.2562217247077425,0.3509879269645522,0.528,3.1369181221759663,0.51,0.28304666666666656,0.35380833333333334,18.819310903549194
Copula Optimization,3,0.01166742829682702,0.0490395821751057,0.04490450100034812,0.043385214787332115,0.04573109129772201,0.029331074870143654,0.07854479908398869,0.08611394662572325,0.8270366826992972,0.15917129424602774,0.23941566874557008,0.596,2.054040160178336,0.764,0.019606666666666675,0.024508333333333344,61.60981297492981
Baseline MLE,4,0.00011650882301695633,0.00593321902171358,0.005275915624733778,0.004936231702861997,0.005430695785734897,7.223679946696727e-05,0.0034619579197516506,0.004049610422080018,0.6261660348219282,0.005455278803327749,0.00022615089893767012,0.732,0.010550668564274552,0.94,0.0051533333333333466,0.006441666666666683,0.005919933319091797
Random Guess,4,0.4869078758090481,0.31334591336925766,0.2850791614250585,0.2549872351406263,0.2947342497935867,0.39590583715277416,0.25605188990543337,0.3121407886703036,0.8942138549717441,0.20014163341184335,0.26153781763104855,0.608,1.734051191617119,0.83,0.22204666666666661,0.2775583333333333,0.0003750324249267578
Synthetic EM,4,0.008132811285512034,0.036112673828878276,0.034752080041801844,0.0294097854343482,0.03496019605028161,0.006358998971757761,0.022281100532278615,0.0278335910426924,0.8078280749944843,0.1616497694458055,0.1749002977733539,0.576,2.06736950796543,0.534,0.049819999999999996,0.06227500000000002,0.18392181396484375
Constraint Optimization,4,0.3423552541905773,0.3542454563358394,0.31445348507770915,0.26876534536286806,0.3196370693335204,0.40637743423978795,0.2864005593246188,0.36605552241431394,1.0478768772313574,0.31219935685130534,0.3998670315899247,0.366,5.117305776262442,0.28,0.16324666666666668,0.2040583333333333,0.041320085525512695
Iterative Proportional Fitting,4,0.23968501820803048,0.300315530801005,0.26052355954287465,0.22556839428446843,0.2657071437986858,0.40281408115409334,0.3041019234718064,0.3970323700350731,0.8829079086478449,0.22412871612887547,0.25962833676872393,0.558,2.3717940124338455,0.604,0.10496666666666667,0.13120833333333334,0.0008959770202636719
MCMC Optimization,4,0.25375757599077514,0.24692412330974597,0.22788313096381466,0.2181568522612717,0.2330671868542831,0.1822441785117588,0.18515083503600818,0.22775645479424847,1.2094364343171542,0.33327256664367283,0.5681096702615949,0.414,4.805088797042681,0.456,0.24112666666666668,0.30140833333333333,18.53238821029663
Copula Optimization,4,0.01036022344723391,0.04645112891968253,0.0427604921893694,0.04010942153297512,0.04419032870509085,0.022368358731772824,0.06748986193479553,0.07449327665881983,0.8997010608428996,0.16254283258866634,0.24334711062974734,0.674,0.8310621688985093,0.884,0.011486666666666655,0.01435833333333332,61.29022288322449
