Strategy,Seed,Avg_KL_Divergence,Avg_TVD,Avg_MAE,Avg_Hellinger,Avg_RMSE,Avg_Weighted_KL,Avg_Weighted_Hellinger,Avg_Weighted_TVD,Inf_LogLoss,Inf_Hellinger,Inf_KL,Inf_Accuracy,Dec_Regret,Dec_Acc,JSON_AvgAbsDiff,JSON_AvgTVD,Avg_Time_Sec
Copula Optimization,1,0.10663329965126477,0.14396815905877994,0.14365879578909307,0.11360159296186835,0.14373620053850608,0.22454126707317956,0.22771804719992933,0.2858904458910121,0.8160761854453902,0.14659390580796083,0.1459899975590443,0.59,1.7725486043101706,0.744,0.010053333333333329,0.012566666666666662,5.847301006317139
Baseline MLE,2,0.00016495355310992558,0.006935810851327312,0.005773469222826645,0.005831832304288601,0.005947398339248937,0.00017068663120466685,0.00600697057174801,0.0059810292417611655,0.6200155298904615,0.006039310254041483,0.00023033012767618207,0.734,0.0,1.0,0.003253333333333358,0.004066666666666698,0.005658149719238281
Random Guess,2,0.23401488908156667,0.25399905437048037,0.22874987539636824,0.21100710424497585,0.23184390376544828,0.4205063768159064,0.301025418109588,0.3907196917254871,0.8696369944921619,0.22535477618510522,0.2574433667883089,0.486,3.4907244339519483,0.478,0.08039999999999999,0.10049999999999999,0.0003592967987060547
Synthetic EM,2,0.12846805788860596,0.13486449471383619,0.13361068699970488,0.11172212810920762,0.13377397495326318,0.16182047816870138,0.17543841234135488,0.20806050009281665,0.8293588061819929,0.1787023405589365,0.18927635087142322,0.57,1.9832603153400452,0.528,0.04395999999999997,0.05494999999999998,0.2784116268157959
Constraint Optimization,2,0.3450426829030744,0.3547011017605213,0.314909130502391,0.26919317846305263,0.32009271475820217,0.40883366284012235,0.2861921720077643,0.3658201586494428,1.0532553668731905,0.3178411892639701,0.41383628365759056,0.348,5.382673680462265,0.246,0.15613333333333335,0.1951666666666667,0.028036832809448242
Iterative Proportional Fitting,2,0.24158622226058257,0.3012044196898938,0.26141244843176353,0.22619530679794572,0.2665960326875747,0.40607040647865356,0.30467863890322816,0.3979962974918829,0.8288839578209091,0.20614335186698743,0.2188605636263938,0.598,1.94517687756108,0.652,0.10455999999999999,0.1307,0.0009567737579345703
MCMC Optimization,2,0.2963762770089293,0.242675740484081,0.2315709358343608,0.2113463424741245,0.23385627266017925,0.7022742311009146,0.370333036708119,0.4798214985071966,0.8987984517724495,0.21346298469630107,0.2890303858784131,0.486,3.4907244339519483,0.478,0.08071999999999999,0.10089999999999999,1.754390001296997
Copula Optimization,2,0.12105036138355414,0.15808769801778555,0.15450488200848692,0.12820350523127955,0.15499366819273241,0.2124009615342364,0.2226297275062461,0.27620848494975253,0.8195509148497995,0.16399142206137016,0.18319665426746576,0.662,0.8369911245818712,0.804,0.013786666666666671,0.017233333333333344,5.81721305847168
Baseline MLE,3,0.00020266338396747604,0.005799688129716921,0.004781790945660695,0.005831830795789884,0.005223726512461555,0.000206876490172544,0.005395641430406485,0.005359536038727479,0.6542658156769887,0.005742775098980473,0.0003278628676473746,0.714,0.0,1.0,0.004246666666666673,0.005308333333333341,0.005647897720336914
Random Guess,3,0.4331851816949143,0.3383180732159276,0.277567895142902,0.2677441403829183,0.288964101083153,0.31333167174585363,0.2322401249388368,0.290515499154224,0.9321522419594468,0.22601850923312333,0.2718695094446247,0.498,3.146905734564986,0.44,0.1882066666666667,0.23525833333333335,0.0003418922424316406
Synthetic EM,3,0.0086065137224975,0.04207963597338993,0.03944126440853572,0.035931448950580674,0.03980551444286117,0.010970837243563084,0.043050352289472696,0.048284581991734694,0.7899763188403245,0.15376729240771517,0.1580493170945772,0.572,2.116249930975558,0.53,0.04972666666666668,0.06215833333333335,0.6811470985412598
Constraint Optimization,3,0.20634333644000835,0.2758367898094935,0.23604481855136325,0.20847575403174745,0.24122840280717442,0.2441705168849967,0.2376889924341088,0.3016435035210512,0.8942578741815949,0.25522129682384936,0.2567851170827052,0.338,3.0531231008607427,0.496,0.16627333333333338,0.20784166666666667,0.002866029739379883
Iterative Proportional Fitting,3,0.24428150742243884,0.3024933085787827,0.26270133732065243,0.22711195503943626,0.26788492157646365,0.4158641019754913,0.3082690749748602,0.40288852629411465,0.8464362802619068,0.21172065381858385,0.2364737762676392,0.588,2.156586291246488,0.63,0.10351333333333335,0.12939166666666665,0.0008299350738525391
MCMC Optimization,3,0.5647992944181062,0.42253015529548926,0.35793426810950163,0.3348674891920316,0.38436456005822217,0.5549132746721666,0.33602504894056856,0.43399675212995314,1.128843188737362,0.31378382985161785,0.4604903608245008,0.264,6.636250713534226,0.082,0.22559333333333334,0.28199166666666664,1.7501819133758545
Copula Optimization,3,0.02613349192572978,0.0687537666759828,0.068396463279003,0.05761487321165323,0.06847458541292899,0.0721734350502346,0.1281589251839492,0.14939802358830762,0.7601067787468933,0.1431422532925496,0.12921727964450155,0.626,1.3351794646624517,0.854,0.00970000000000001,0.012125000000000013,5.826869964599609
Baseline MLE,4,0.00011650882301695633,0.00593321902171358,0.005275915624733778,0.004936231702861997,0.005430695785734897,7.223679946696727e-05,0.0034619579197516506,0.004049610422080018,0.6123997617634788,0.005794623500901058,0.00025225964347134344,0.73,0.010198979612132068,0.942,0.0051533333333333466,0.006441666666666683,0.005676746368408203
Random Guess,4,0.4869078758090481,0.31334591336925766,0.2850791614250585,0.2549872351406263,0.2947342497935867,0.39590583715277416,0.25605188990543337,0.3121407886703036,0.9005221384558545,0.1984179811358938,0.2536259157515329,0.584,1.8010813038576652,0.814,0.22204666666666661,0.2775583333333333,0.0003421306610107422
Synthetic EM,4,0.008132811285512034,0.036112673828878276,0.034752080041801844,0.0294097854343482,0.03496019605028161,0.006358998971757761,0.022281100532278615,0.0278335910426924,0.8409680217302387,0.16928486967353565,0.18266807595877546,0.554,2.4020826635764836,0.496,0.049819999999999996,0.06227500000000002,0.17569684982299805
Constraint Optimization,4,0.3423552541905773,0.3542454563358394,0.31445348507770915,0.26876534536286806,0.3196370693335204,0.40637743423978795,0.2864005593246188,0.36605552241431394,1.0657459735419919,0.3186944740506738,0.41165748929521806,0.354,5.569331905036898,0.228,0.16324666666666668,0.2040583333333333,0.038991689682006836
Iterative Proportional Fitting,4,0.23968501820803048,0.300315530801005,0.26052355954287465,0.22556839428446843,0.2657071437986858,0.40281408115409334,0.3041019234718064,0.3970323700350731,0.9007385910916221,0.22162611420484524,0.2670574304376937,0.584,2.0801764729080627,0.632,0.10496666666666667,0.13120833333333334,0.0008649826049804688
MCMC Optimization,4,0.39253190789475506,0.2961597457722171,0.25154099691185167,0.24122574066979877,0.26146277729535644,0.17423913296784346,0.11920252353389857,0.13868481318727427,0.9387702941079135,0.21490690655790562,0.28345831290626333,0.594,1.811280283469797,0.756,0.30866,0.3858249999999999,1.7783808708190918
Copula Optimization,4,0.01827196568757906,0.058540017770694924,0.05704434280886092,0.04852658690282568,0.05768370681968319,0.04521688779808204,0.0923799011446679,0.10697376541440501,0.8731383088761749,0.16645384154222181,0.22350149002190464,0.532,2.3868421104813926,0.678,0.007833333333333333,0.009791666666666664,5.84709906578064
