Strategy,Seed,Avg_KL_Divergence,Avg_TVD,Avg_MAE,Avg_Hellinger,Avg_RMSE,Avg_Weighted_KL,Avg_Weighted_Hellinger,Avg_Weighted_TVD,Inf_LogLoss,Inf_Hellinger,Inf_KL,Inf_Accuracy,Dec_Regret,Dec_Acc,JSON_AvgAbsDiff,JSON_AvgTVD,Avg_Time_Sec
Constraint Optimization,1,0.3553761031086524,0.3797147327775627,0.3797147327775627,0.3169852560877753,0.3797147327775627,0.24712838192656675,0.25835794742373297,0.334289510129901,0.6931471805599454,0.2043876870850295,0.2062240552133908,0.232,0.1009986204915931,0.986,0.2856666666666667,0.2856666666666667,0.0023860931396484375
Iterative Proportional Fitting,1,0.5281543843327786,0.3797147327775627,0.3797147327775627,0.3145130101557893,0.3797147327775627,0.022979456649233516,0.02491233277705732,0.029166430129900986,0.5218705998316159,0.07492919545739907,0.04077298567844709,0.768,0.1009986204915931,0.986,0.1625,0.1625,0.0005362033843994141
MCMC Optimization,1,0.1691475028979819,0.1602212772349271,0.1602212772349271,0.156153885070084,0.1602212772349271,0.1338889647971796,0.12146791043988094,0.0893092352337844,0.6525918720232416,0.15096370103758353,0.16335885361203117,0.772,0.06649288074874607,0.99,0.14958333333333332,0.14958333333333337,7.184097051620483
Copula Optimization,1,0.0019676880118533646,0.014050594600408915,0.014050594600408915,0.013012081810557624,0.014050594600408915,0.0005597229765199246,0.010250098721887566,0.01058362251325491,0.4877795205077855,0.01489288790508322,0.0032534235272862273,0.778,0.0004770324785052669,0.996,0.009333333333333334,0.009333333333333334,23.501062870025635
Baseline MLE,2,0.001056634175420087,0.010136257418771217,0.010136257418771217,0.010197502079063803,0.010136257418771217,0.00011465671199526466,0.003331976937434798,0.003346388389954513,0.4658508575874161,0.0038349565911653645,0.00010716486238947262,0.756,0.0004770324785052669,0.996,0.003099999999999997,0.003099999999999997,0.0058209896087646484
Random Guess,2,1.0589179231724344,0.421606450946376,0.421606450946376,0.35337101086154105,0.421606450946376,0.1512516967183614,0.14471197282453854,0.19266564910978132,1.0638077980587555,0.24939062870736364,0.6196834201471247,0.63,2.3358791376448993,0.49,0.5283333333333333,0.5283333333333334,0.0003829002380371094
Synthetic EM,2,0.043799293792598344,0.07156668280774947,0.07156668280774947,0.058800244646236476,0.07156668280774947,0.00408408754553182,0.017893922128704977,0.019227265617659955,0.5242954566045674,0.0663012058941587,0.05354995200377165,0.63,0.04448759799199914,0.992,0.05046666666666666,0.05046666666666667,0.27359700202941895
Constraint Optimization,2,0.3553761031086524,0.3797147327775627,0.3797147327775627,0.3169852560877753,0.3797147327775627,0.24711077643662327,0.25834869410328226,0.3342806820390618,0.6931471805599454,0.19401861317468705,0.19540189309115477,0.244,0.07899333773484617,0.988,0.2816166666666667,0.2816166666666666,0.0023322105407714844
Iterative Proportional Fitting,2,0.5318346996491609,0.3797147327775627,0.3797147327775627,0.31446551945745876,0.3797147327775627,0.024195252224085133,0.023449865112234243,0.02787454203906177,0.5065994256003549,0.07239045103054724,0.03906669858375095,0.756,0.07899333773484617,0.988,0.15751666666666667,0.15751666666666667,0.0005557537078857422
MCMC Optimization,2,0.17423741092092682,0.13147272429868836,0.13147272429868836,0.11136468959874234,0.13147272429868836,0.4997055088178538,0.25300944331405834,0.3317970203822395,1.6146291936269677,0.48925047140438604,1.1124689294911565,0.244,7.521713710049023,0.008,0.2445166666666667,0.2445166666666667,7.048304080963135
Copula Optimization,2,0.01011715901696983,0.038664636301598755,0.038664636301598755,0.0360782547116442,0.038664636301598755,0.0009189302376657786,0.007637121594614042,0.008698985245851781,0.4669669664678374,0.011115898768461467,0.0015128287068570025,0.756,0.0004770324785052669,0.996,0.008416666666666671,0.008416666666666671,23.617537021636963
Baseline MLE,3,0.00018379139420639473,0.0051550079538323695,0.0051550079538323695,0.006135972905069237,0.0051550079538323695,4.765271960356961e-05,0.00332440772971162,0.00349664094975077,0.5188331851999426,0.004585737115514976,0.00013181321368849276,0.738,0.0014310974355158006,0.988,0.0017749999999999867,0.0017749999999999867,0.005984067916870117
Random Guess,3,0.27808358682359485,0.30111323155942515,0.30111323155942515,0.26046424551403363,0.30111323155942515,0.1550575549284806,0.20132269920930002,0.2540340345143983,0.5826324594608293,0.133142396982379,0.0835064212689152,0.738,0.0014310974355158006,0.988,0.2878083333333333,0.28780833333333333,0.0003619194030761719
Synthetic EM,3,0.05368557987691109,0.09157042405693339,0.09157042405693339,0.07487403017477655,0.09157042405693339,0.004327470479046885,0.018446940367289118,0.019925553960602072,0.5734041450987339,0.07248361388487363,0.058309993415333466,0.6,0.0674469457057566,0.982,0.04890833333333333,0.04890833333333333,0.07869219779968262
Constraint Optimization,3,0.3553761031086524,0.3797147327775627,0.3797147327775627,0.3169852560877753,0.3797147327775627,0.2471621257822917,0.2583756829545969,0.33430643063734283,0.6931471805599454,0.20812380042639228,0.21002652769769178,0.262,0.15371129506287418,0.972,0.2856416666666667,0.2856416666666667,0.0023796558380126953
Iterative Proportional Fitting,3,0.5312123552010362,0.37971473277756257,0.37971473277756257,0.31447441391946335,0.3797147327775627,0.02069973795732028,0.022392451146942667,0.026466310637342855,0.5552451998732773,0.07336005157826123,0.046547244577562145,0.738,0.15371129506287418,0.972,0.16639166666666663,0.1663916666666666,0.000560760498046875
MCMC Optimization,3,0.49196238624462957,0.2982878813197096,0.2982878813197096,0.28149392921651856,0.2982878813197096,0.12318678201905811,0.14869025501970182,0.1279886546256693,0.6058860310184395,0.1086261905230132,0.0662920716315749,0.738,0.0014310974355158006,0.988,0.147325,0.147325,7.076946020126343
Copula Optimization,3,0.022693565110932432,0.05519629860923458,0.05519629860923458,0.04730911211677871,0.05519629860923458,0.0015876060670492178,0.010061863194919671,0.010880740190669386,0.5188374213480318,0.019501039289078485,0.002870829877393023,0.75,0.0014310974355158006,0.988,0.012075000000000011,0.012075000000000011,23.58523988723755
Baseline MLE,4,0.000317518781314995,0.0065558214019481855,0.0065558214019481855,0.006696406144555633,0.0065558214019481855,4.904014762327957e-05,0.002710457825820089,0.002933816479656348,0.48374829606971276,0.002841720275049184,6.293267170786839e-05,0.76,0.0004770324785052669,0.996,0.002508333333333336,0.002508333333333336,0.005956888198852539
Random Guess,4,0.8483635002274504,0.5443366518966849,0.5443366518966849,0.43382790732030685,0.5443366518966849,0.8291324176444808,0.4495292516367909,0.5959738049592691,1.2061117865993214,0.33372457995028726,0.7167708288951286,0.424,5.225762163757474,0.508,0.4790083333333333,0.4790083333333334,0.00037288665771484375
Synthetic EM,4,0.6090491597843389,0.04647675842468684,0.04647675842468684,0.06668449536967681,0.04647675842468684,0.04343917207840562,0.010903430489975583,0.010170750434480392,0.7354780975803875,0.07333080929970914,0.11059006393766461,0.576,0.022482315235252202,0.994,0.04932499999999997,0.04932499999999997,0.10237383842468262
Constraint Optimization,4,0.3553761031086524,0.3797147327775627,0.3797147327775627,0.3169852560877753,0.3797147327775627,0.2471078421882994,0.2583471518832071,0.3342792106905885,0.6931471805599454,0.2079225961055736,0.209292512268897,0.238,0.12599953446379328,0.982,0.2792083333333333,0.27920833333333334,0.0023927688598632812
Iterative Proportional Fitting,4,0.5242901444191023,0.3797147327775627,0.3797147327775627,0.31456421744699065,0.3797147327775627,0.024392592506312587,0.028136008188042093,0.03295621069058855,0.5289089858686512,0.08253159312483424,0.05116344549388435,0.762,0.12599953446379328,0.982,0.16087499999999996,0.160875,0.0006170272827148438
MCMC Optimization,4,0.9954192823697818,0.5517614321447749,0.5517614321447749,0.44548442603985494,0.5517614321447749,0.8359310299702717,0.3667984765852811,0.468004239581451,1.6337334340080805,0.41230951181670433,1.1488189310448638,0.424,5.225762163757474,0.508,0.42432500000000006,0.42432500000000006,7.054986000061035
Copula Optimization,4,0.1352879108273887,0.12786728286863733,0.12786728286863733,0.09909718163254023,0.12786728286863733,0.010183147251292747,0.018910783854386395,0.021634060417364525,0.48161919457394503,0.019308559791040257,0.002753600909290636,0.766,0.17600956156593447,0.734,0.011658333333333345,0.011658333333333345,23.618778705596924
